"","Track_ID","_TargetID","_Day","_Trial","_Arena","Probe","Sexo","tratamiento","strategy","name","confidence","1","2","3","4","5","6","7","8","9","path.length","mean.velocity","sd.velocity","total.time","latency.to.goal","goal.crossings","old.goal.crossings","coverage","mean.d.centroid","mean.d.goal","mean.d.old.goal","mean.d.origin","sd.d.centroid","sd.d.goal","sd.d.old.goal","sd.d.origin","centroid.goal.displacement","centroid.old.goal.displacement","mean.initial.heading.error","initial.trajectory.error","initial.reversal.error","turning","turning.absolute","efficiency","roaming.entropy","time.in.zone.pool","time.in.zone.wall","time.in.zone.far.wall","time.in.zone.annulus","time.in.zone.goal","time.in.zone.old.goal","time.in.zone.n.quadrant","time.in.zone.e.quadrant","time.in.zone.s.quadrant","time.in.zone.w.quadrant"
"fluoxetina_grupo1_154","fluoxetina_grupo1_154","1b","4","3","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",7,"corrected search",0.458,0.002,0.034,0.008,0.07,0.002,0.242,0.458,0.182,0,33.1526784780171,21.4353795267822,8.51612060098871,1.53978,NA,0,0,0.00187195616282689,9.31301270852505,17.4380858558273,NA,38.738392832202,4.95703339407997,10.25570602778,NA,6.7422360076213,18.3814533841478,NA,5.36490374450816,6.59551423317393,NA,0.0257853768563223,0.23999270452853,92.3076923076923,0.473144906450596,60,8.57142857142857,17.1428571428571,34.2857142857143,0,0,0,0,60,0
"fluoxetina_grupo1_155","fluoxetina_grupo1_155","1b","4","4","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",7,"corrected search",0.476,0,0.046,0.008,0.068,0.01,0.344,0.476,0.048,0,97.7528826626005,22.3674008230194,8.98042654825132,4.3902,NA,0,0,0.0720583248859364,17.2131696472862,19.5027328664133,NA,35.0945946194912,6.51511322754475,7.43991592841449,NA,8.38371483639208,9.12225522699293,NA,36.3333601559919,14.1704420537963,NA,-0.0484849672792111,0.567555134921224,0,0.604611640019472,60,0,27.8048780487805,11.7073170731707,0,0,0,8.78048780487805,51.219512195122,0
"fluoxetina_grupo1_156","fluoxetina_grupo1_156","2b","4","1","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",6,"directed search",0.45,0.006,0.028,0.03,0.3,0.166,0.45,0.014,0,0,419.135652609186,27.4385411687235,10.7249641069665,15.2778,16.068,1,0,0.309530415381045,35.7703797670342,40.8004472527392,NA,37.4293150012938,11.3646775769071,24.0036758057312,NA,11.4311708785499,29.0271514717111,NA,71.9066355953333,38.1018548640352,NA,0.00568721775296894,0.262165625255529,0,0.776577333643607,59.1428571428571,5.14285714285714,22.2857142857143,20.1428571428571,0.428571428571429,0,15.4285714285714,6.85714285714286,25.7142857142857,11.1428571428571
"fluoxetina_grupo1_157","fluoxetina_grupo1_157","2b","4","2","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",7,"corrected search",0.496,0,0.016,0.002,0.066,0,0.196,0.496,0.222,0,75.0355680211325,38.0652178307779,11.9614872079638,1.98018,NA,0,0,0.011510348129268,20.1206284385132,37.712975338009,NA,28.2231213882984,11.7513231084671,22.2695852216279,NA,7.95302064894721,38.6559700284955,NA,9.56460916280334,8.60701853140795,NA,0.0220786013574427,0.0819814969926637,82.3529411764706,0.565209776059754,60,0,3.15789473684211,22.1052631578947,0,0,6.31578947368421,31.5789473684211,22.1052631578947,0
"fluoxetina_grupo1_158","fluoxetina_grupo1_158","2b","4","3","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",6,"directed search",0.58,0,0.034,0.006,0.252,0.022,0.58,0.094,0,0,225.030251464483,25.7329072097834,12.7413685766499,8.74998,NA,0,0,0.255331113693292,32.502752756179,42.4279136406721,NA,32.3106391668652,11.8905545784261,26.1822883000497,NA,12.7115506808771,35.4963127116099,NA,113.478156497837,60.2932864256046,NA,0.0303695039166715,0.350376191381481,0,0.686088629128344,60,3.7037037037037,14.0740740740741,22.2222222222222,0,0,22.2222222222222,11.8518518518519,25.1851851851852,0.740740740740741
"fluoxetina_grupo1_159","fluoxetina_grupo1_159","2b","4","4","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",4,"scanning",0.622,0.036,0.076,0.026,0.622,0.04,0.186,0.002,0,0,527.417880340807,23.2485833774345,10.7494394762762,22.71198,23.142,1,0,0.275128847832435,25.2770237738252,39.9792099461283,NA,27.8920381122385,12.1862415146978,22.0651292721399,NA,11.6688115352004,35.8200078008874,NA,63.179073751902,36.5993175892666,NA,0.0137815498198107,0.353637696321041,0,0.76511020838122,60,3.18840579710145,8.40579710144928,10.1449275362319,0.289855072463768,0,12.7536231884058,24.0579710144928,17.9710144927536,5.21739130434783
"fluoxetina_grupo1_160","fluoxetina_grupo1_160","3b","4","1","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",4,"scanning",0.634,0.024,0.088,0.08,0.634,0.016,0.134,0.01,0.002,0,473.838607404889,24.9470544500682,9.05851983855876,19.0518,NA,0,0,0.19413761584357,30.0488283529186,41.5197063565495,NA,35.8944763196187,12.8351129907528,19.8825259971758,NA,11.6680242747215,32.4676900201602,NA,37.5493996123247,43.2271109837333,NA,-0.0190913650077845,0.494192153749919,0,0.780184631933656,60,7.93103448275862,21.7241379310345,12.7586206896552,0,0,8.62068965517241,28.2758620689655,17.9310344827586,5.17241379310345
"fluoxetina_grupo1_161","fluoxetina_grupo1_161","3b","4","2","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",4,"scanning",0.494,0.002,0.078,0.042,0.494,0.038,0.326,0.016,0,0,426.406776696911,24.7355577179266,8.23854190329556,17.21202,NA,0,0,0.0167817195477746,31.6590491531,40.8930167446237,NA,31.8721375574235,12.6687041026415,21.8852378356727,NA,12.5797634049496,31.6457314411726,NA,16.4106017872267,44.5682578524223,NA,0.00293878058177724,0.242272675992822,48,0.783459371883196,60,5.31645569620253,14.4303797468354,13.6708860759494,0,0,12.1518987341772,11.7721518987342,21.6455696202532,14.4303797468354
"fluoxetina_grupo1_162","fluoxetina_grupo1_162","3b","4","3","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",6,"directed search",0.424,0.008,0.164,0.026,0.33,0.028,0.424,0.014,0,0,446.350408004995,21.0139217167204,8.47681264506127,21.342,NA,0,0,0.15114412900453,30.2799249401069,31.595035316682,NA,38.3468416221216,16.1506928042486,22.7694099408577,NA,12.8172106779768,18.3594443528913,NA,40.1678381495648,12.3081633073339,NA,0.0162963723550381,0.524612337073077,31.25,0.777734733287114,60,14.1538461538462,17.2307692307692,13.2307692307692,0,0,7.69230769230769,10.4615384615385,40.9230769230769,0.923076923076923
"fluoxetina_grupo1_163","fluoxetina_grupo1_163","3b","4","4","Arena_NE.txt","FALSE","masculino","CUMS_ctrl",6,"directed search",0.476,0,0.03,0.004,0.044,0.014,0.476,0.426,0.006,0,139.539995619886,19.5649772267822,8.67468067396661,7.16202,7.572,1,0,0.107156098316067,18.6800047859421,19.7516288202188,NA,34.379920493764,7.3371576253713,11.2051706042607,NA,12.7651538293201,10.8732846472146,NA,79.4447471786294,38.4591396679645,NA,0.0245436926061703,0.327377088983743,0,0.646588022512291,60,10,14.5454545454545,14.5454545454545,0.909090909090909,0,0,0,42.7272727272727,17.2727272727273
"fluoxetina_grupo1_164","fluoxetina_grupo1_164","1-1","4","1","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",4,"scanning",0.416,0.038,0.14,0.258,0.416,0.06,0.082,0,0,0,930.362255791325,19.1399768125745,9.04368674965576,48.7398,NA,0,0,0.748557506918815,35.6685047506033,38.2822097791829,NA,39.1534720319332,12.7385381720748,20.7858397319297,NA,12.0919559426671,21.6329639040293,NA,49.2318017142274,38.4671912673645,NA,-0.00887195539123662,0.552631116458925,0,0.847667994403114,59.4594594594595,15.4054054054054,15.2702702702703,15.1351351351351,0,0,7.97297297297297,9.18918918918919,27.8378378378378,14.4594594594595
"fluoxetina_grupo1_165","fluoxetina_grupo1_165","1-1","4","2","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",4,"scanning",0.604,0.022,0.116,0.084,0.604,0.038,0.128,0,0,0,641.312814545913,18.9909844443124,34.4077643385556,32.85798,NA,0,0,0.425432421570093,32.5272084415531,42.7104467135557,NA,32.8305599345396,13.3785634627204,21.1004982898502,NA,13.1090883288692,32.2324668751844,NA,36.2901730654745,62.19293291042,NA,0.0200608342159577,0.476016721985725,0,0.800530771945127,60,7.82608695652174,13.0434782608696,15.0501672240803,0,0,10.2341137123746,15.2508361204013,17.257525083612,17.257525083612
"fluoxetina_grupo1_166","fluoxetina_grupo1_166","1-1","4","3","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",4,"scanning",0.522,0.014,0.154,0.08,0.522,0.036,0.182,0.002,0,0,528.211979107266,19.0378394944673,10.236460930246,27.59202,NA,0,0,0.126612998291701,33.6614405601679,42.8790600422683,NA,34.8637370305524,14.3488269548558,22.828212352613,NA,12.705205878811,31.7390331118159,NA,22.1011729874851,23.4186175509999,NA,0.0181615526258612,0.438752436844102,33.3333333333333,0.800715240183453,60,8.25910931174089,16.7611336032389,13.6032388663968,0,0,15.5465587044534,5.82995951417004,19.919028340081,18.7044534412955
"fluoxetina_grupo1_167","fluoxetina_grupo1_167","1-1","4","4","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",8,"direct path",0.456,0,0.006,0,0.02,0,0.116,0.402,0.456,0,28.7021452693599,17.349151815308,9.5763492538954,1.68,2.07,1,0,0.0043186594414688,8.24039383543012,14.0933365699571,NA,33.8207366122738,4.0676033847352,7.97840626246679,NA,5.20914444780355,14.0461827465698,NA,19.5645898133983,6.74766833802611,NA,0.0888958070256919,0.351875667819635,42.8571428571429,0.441350451429623,60,0,11.25,30,3.75,0,0,0,60,0
"fluoxetina_grupo1_168","fluoxetina_grupo1_168","2-1","4","1","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.636,0.002,0.026,0.008,0.27,0.034,0.636,0.022,0,0,336.463756880838,23.7912549991657,8.64483495743361,14.172,15.192,1,0,0.143730988716963,31.2495319419432,41.3966375489477,NA,34.986350274137,15.6341373212141,23.3640811501311,NA,12.9747191992325,32.3438051025332,NA,19.3518898186462,28.2640192477998,NA,-0.00424269528706589,0.340830634848874,29.4117647058824,0.74200107304112,60,12.9230769230769,9.23076923076923,18.9230769230769,0.461538461538462,0,13.8461538461538,0.461538461538462,24.9230769230769,20.7692307692308
"fluoxetina_grupo1_169","fluoxetina_grupo1_169","2-1","4","2","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",3,"random path",0.37,0.048,0.156,0.37,0.332,0.066,0.028,0,0,0,943.3183672919,23.2537209931087,8.29728379966336,40.62798,41.058,1,0,0.925818569184813,38.4975328235962,41.8083515377516,NA,40.371258296108,14.2521715345906,21.6463701627492,NA,13.8691975147318,23.1465479814444,NA,11.6829732520285,14.937405531082,NA,-0.000440059767598223,0.309170164157964,75,0.855503851010318,59.6765498652291,21.1859838274933,16.1725067385445,9.86522911051213,0.161725067385445,0,6.79245283018868,16.4959568733154,24.4204851752022,11.9676549865229
"fluoxetina_grupo1_170","fluoxetina_grupo1_170","2-1","4","3","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.466,0.024,0.02,0.01,0.052,0.008,0.238,0.466,0.18,0,53.2855804579706,14.9685406592305,8.9028556538148,3.6798,4.0998,1,0,0.0256048781257405,9.12690321091643,14.5478153327989,NA,48.3448733307545,3.03698733085896,7.48954436493362,NA,6.73568452446079,13.3096805311022,NA,51.9462129473895,22.7374582572459,NA,0.0633665944885751,0.932901114001527,0,0.487975662386363,60,31.0344827586207,26.8965517241379,2.06896551724138,2.06896551724138,0,0,0,60,0
"fluoxetina_grupo1_171","fluoxetina_grupo1_171","2-1","4","4","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.586,0,0.01,0.004,0.022,0,0.24,0.586,0.138,0,94.4293329927115,18.2934194287351,6.65667355736375,5.1798,5.85,1,0,0.0274489317642193,17.2169152717818,17.0735714465928,NA,36.8501776142311,7.31208470001027,9.85752570230875,NA,6.71681841677133,6.87059107958144,NA,32.7601890748774,11.4148310543783,NA,0.0783747883171869,0.302320133053388,35.2941176470588,0.602603655650633,60,0,23.75,26.25,1.25,0,0,0,47.5,12.5
"fluoxetina_grupo1_172","fluoxetina_grupo1_172","3-1","4","1","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",3,"random path",0.31,0.05,0.134,0.31,0.238,0.23,0.036,0,0,0,812.396004644456,24.4437018203827,8.88975307639515,33.39,33.81,1,0,1.03902033501638,41.3239176586436,48.0089922612963,NA,41.5036780832063,11.9957345310746,23.5760560576544,NA,11.7410451744119,31.8748103276545,NA,45.1611143109916,26.0060822893415,NA,-0.00457124624051726,0.348435383919923,3.125,0.846136818550593,60,21.0491803278689,16.9180327868852,10.2295081967213,0.19672131147541,0,14.7540983606557,16.1311475409836,17.7049180327869,11.4098360655738
"fluoxetina_grupo1_173","fluoxetina_grupo1_173","3-1","4","2","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",4,"scanning",0.72,0.006,0.088,0.094,0.72,0.006,0.08,0,0,0,816.645861211774,20.7353198323162,8.00675734986963,39.47202,39.882,1,0,0.372122275863506,32.0976563790165,41.9951539271879,NA,32.5123129025562,13.8202622641175,23.2484591419548,NA,13.6334589139414,33.0158353369966,NA,40.4246568207993,53.1864644435029,NA,-0.00218098256737817,0.367075594799835,10.2564102564103,0.825839600392942,60,9.05027932960894,12.4022346368715,13.7430167597765,0.167597765363129,0,19.2737430167598,10.0558659217877,21.6201117318436,9.05027932960894
"fluoxetina_grupo1_174","fluoxetina_grupo1_174","3-1","4","3","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.388,0.028,0.038,0.026,0.084,0.002,0.25,0.388,0.178,0,26.1025014647075,21.5892819327843,8.30908520427035,1.20978,NA,0,0,0.00609812759745113,7.51056113801746,16.873179079033,NA,45.5588940309805,3.72131694510261,8.06392016781943,NA,4.18771641054558,17.4522452884856,NA,27.3509826089768,6.4240663134809,NA,0.137556245834658,0.183583177997914,18.1818181818182,0.444524088337834,60,25,30,5,0,0,0,0,60,0
"fluoxetina_grupo1_175","fluoxetina_grupo1_175","3-1","4","4","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.308,0.036,0.082,0.088,0.192,0.27,0.308,0.014,0.002,0,272.095004630682,22.2634593987891,7.69400089921834,12.198,NA,0,0,0.505436026010009,43.3983008685428,56.4307835305583,NA,43.9034660974973,4.16163372371814,23.9842271070973,NA,7.1351750290107,42.645321162203,NA,34.8646731477514,32.9833898803625,NA,0.0184888244213296,0.272677453025547,23.0769230769231,0.735920537425657,60,20.3571428571429,19.2857142857143,20.3571428571429,0,0,17.6785714285714,16.0714285714286,10.7142857142857,15.5357142857143
"fluoxetina_grupo1_176","fluoxetina_grupo1_176","4-1","4","1","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.494,0,0.01,0,0.068,0.002,0.494,0.416,0.01,0,261.447706818768,43.8585789446993,79.3629672100056,3.75,4.5198,1,0,0.032251558422838,23.3405826125967,38.4558083291379,NA,28.641174407522,13.1023645834801,23.8341128816332,NA,10.8614569666886,37.5141089749723,NA,13.7605630824468,65.4815384364204,NA,-1.58429042454444e-17,0.783526944987244,50,0.584700713524297,60,2,6,22,2,0,10,0,24,26
"fluoxetina_grupo1_177","fluoxetina_grupo1_177","4-1","4","2","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.692,0,0.038,0,0.104,0.01,0.692,0.156,0,0,204.934903010367,25.2116236514667,10.072253100577,8.13198,8.43,1,0,0.00278968811395522,25.6494097289738,33.2910913068624,NA,33.07062330481,9.45985946850993,16.9525399887138,NA,13.7451345822324,25.9346179328095,NA,21.5471779488378,48.9504494769966,NA,-0.0537943947532499,0.715014068833458,28.5714285714286,0.691691981474576,60,10.4,9.6,16,1.6,0,4.8,28,27.2,0
"fluoxetina_grupo1_178","fluoxetina_grupo1_178","4-1","4","3","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",6,"directed search",0.598,0.002,0.06,0,0.254,0.034,0.598,0.052,0,0,381.850503855016,21.4495050334248,9.62865900091532,17.82198,18.312,1,0,0.0580412763281663,20.9737778354082,26.9561272087854,NA,26.0835824204132,11.159884002467,15.0146791212239,NA,11.5188430531857,19.6894963522852,NA,59.249628365884,27.7207861367603,NA,0.0171294019775962,0.523141301282965,0,0.736847013454153,60,0,9.20245398773006,16.1963190184049,0.368098159509202,0,0.368098159509202,18.7730061349693,33.8650306748466,6.99386503067485
"fluoxetina_grupo1_179","fluoxetina_grupo1_179","4-1","4","4","Arena_NE.txt","FALSE","femenino","CUMS_ctrl",7,"corrected search",0.4,0.006,0.064,0.008,0.124,0.026,0.368,0.4,0.002,0,159.715095212713,22.2835929898471,11.6897423025533,7.1718,NA,0,0,0.0540163413270788,16.0399732338078,20.6446879214429,NA,34.0508490452479,10.2153565221121,8.25833123058299,NA,14.0388554325985,11.1492971963023,NA,64.9375508348703,20.8586866317129,NA,-0.0366399844989747,0.622790930797507,0,0.629082092672289,60,14.5454545454545,4.54545454545455,14.5454545454545,0,0,0,2.72727272727273,51.8181818181818,5.45454545454546
"fluoxetina_grupo1_180","fluoxetina_grupo1_180","1-2","4","1","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.618,0.018,0.048,0.002,0.158,0.02,0.618,0.136,0,0,212.278524981514,25.4385445671351,11.0522063107858,8.34198,8.742,1,0,0.190523370769613,22.6508708142154,39.3144049700353,NA,22.7394615202498,8.91512813664775,16.3386086819122,NA,13.517733234835,35.0659137625817,NA,66.1020791517235,59.1995076330876,NA,0.0217164089599875,0.270622478248685,0,0.691647692944306,60,4.67532467532468,4.67532467532468,6.23376623376623,0.779220779220779,0,14.8051948051948,21.8181818181818,15.5844155844156,7.79220779220779
"fluoxetina_grupo1_181","fluoxetina_grupo1_181","1-2","4","2","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.544,0.008,0.048,0.006,0.146,0.01,0.544,0.232,0.004,0,159.392219027271,21.3719007366017,8.26431816632866,7.44798,NA,0,0,0.0735693150276203,30.8845034191947,46.6425394985381,NA,32.8399300835515,13.2311718335594,27.7895188102895,NA,12.8741824193496,43.013345174033,NA,58.9318536198417,51.7710380811511,NA,-0.0469728236962754,0.495465738228319,20,0.652720618573037,60,1.73913043478261,21.7391304347826,17.3913043478261,0,0,31.304347826087,5.21739130434783,20.8695652173913,2.60869565217391
"fluoxetina_grupo1_182","fluoxetina_grupo1_182","1-2","4","3","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.584,0,0.006,0.002,0.08,0.016,0.584,0.31,0,0,152.595768990981,24.4132815221119,9.25604343694176,6.2418,7.062,1,0,0.191613602104107,29.5491630691594,35.5622104357231,NA,30.7806959377456,7.53682888782933,21.989762995057,NA,13.2601883500074,28.5262566857892,NA,118.66487865861,62.8739550847567,NA,-0.0156669863027696,0.296973824866485,0,0.656998214153488,60,0,19.6551724137931,17.5862068965517,1.03448275862069,0,15.5172413793103,16.551724137931,27.9310344827586,0
"fluoxetina_grupo1_183","fluoxetina_grupo1_183","1-2","4","4","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",8,"direct path",0.466,0,0.002,0,0.01,0,0.092,0.43,0.466,0,30.3485414820073,21.9633053118753,8.3686818670227,1.41978,1.8798,1,0,0.000173539733094782,8.17908810484281,17.416513027251,NA,42.9326737701947,4.6006865830892,9.53392691772719,NA,6.06295696756487,18.4714905494707,NA,7.52434202900061,5.96314715565532,NA,-0.0400984199204262,0.288336705418497,75,0.464446252092666,60,18.4615384615385,18.4615384615385,23.0769230769231,4.61538461538462,0,0,0,60,0
"fluoxetina_grupo1_184","fluoxetina_grupo1_184","2-2","4","1","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.532,0.016,0.014,0.002,0.018,0.004,0.366,0.532,0.048,0,106.178935556909,25.1848553076365,10.1502395575273,4.23018,4.6902,1,0,0.0273205844904523,23.5629613914876,45.7326864673869,NA,33.4959285522514,8.361881881386,24.2763872310395,NA,13.5891658254467,45.7660391373187,NA,72.2507979722555,41.5006338264851,NA,-0.042311936901356,0.391951963913762,0,0.607168500531676,60,13.8461538461538,9.23076923076923,6.15384615384615,1.53846153846154,0,0,0,15.3846153846154,44.6153846153846
"fluoxetina_grupo1_185","fluoxetina_grupo1_185","2-2","4","2","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",6,"directed search",0.436,0.004,0.04,0.006,0.092,0.004,0.436,0.414,0.002,0,118.203016966957,21.6208444082052,8.11337335775937,5.4702,NA,0,0,0.00741580008400181,15.745612473465,42.9164040125085,NA,34.7701132688015,9.49672399094528,17.1402105392858,NA,6.84941456647248,42.6499875911835,NA,53.3388554108175,61.3489200230941,NA,-0.106396835467908,0.421357111891611,12.5,0.613767517378834,60,0,15.2941176470588,22.3529411764706,0,0,0,48.2352941176471,11.7647058823529,0
"fluoxetina_grupo1_187","fluoxetina_grupo1_187","2-2","4","4","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",7,"corrected search",0.476,0.006,0.012,0.004,0.042,0.01,0.39,0.476,0.06,0,104.134915889206,23.0761362556167,10.1227335126235,4.5102,4.9002,1,0,0.116641541842648,20.3561060888843,28.3723120169345,NA,22.2106151681171,4.58961232488512,12.3997462823926,NA,9.1799337027469,22.6195254508486,NA,74.4459857867092,41.7536310277322,NA,0.0820590578238927,0.440240273877277,0,0.608543589901959,60,0,1.42857142857143,5.71428571428571,1.42857142857143,0,4.28571428571429,17.1428571428571,20,18.5714285714286
"fluoxetina_grupo1_188","fluoxetina_grupo1_188","3-2","4","1","Arena_NE.txt","FALSE","femenino","CUMS_Fluox",8,"direct path",0.468,0,0,0,0.016,0,0.106,0.41,0.468,0,77.7428991906751,30.7885903700027,11.4781385371349,2.52978,2.9298,1,0,0.0155245536636295,21.3387264299472,39.0299056354036,NA,28.891931569667,11.6218589299086,24.4985770362243,NA,10.3791193317627,40.501704798398,NA,8.11987441180528,5.32800037537536,NA,-0.0674510552507814,0.162120128644178,73.9130434782609,0.574338523623115,60,2.5,7.5,17.5,2.5,0,2.5,0,22.5,35
